Id,SalePrice
1461,123452.14380459441
1462,172270.14987274102
1463,178981.07362454396
1464,197906.39882983424
1465,201624.7984561908
1466,170937.75247144676
1467,180642.24198992524
1468,162150.15252532403
1469,187740.4387566462
1470,119784.60333718298
1471,183560.96424984752
1472,99371.30363501173
1473,95487.41894539166
1474,145895.61243408505
1475,114788.09241098739
1476,361909.08238905505
1477,257837.49654405352
1478,289605.4992011784
1479,283570.56693122187
1480,527182.3529240752
1481,328416.16594353935
1482,204869.4534519371
1483,175020.02348072108
1484,164784.69618675686
1485,182422.87900146027
1486,190873.31912215342
1487,336648.4114178212
1488,229474.8282382219
1489,195621.91605356848
1490,241893.8007323263
1491,195196.69911435852
1492,93619.56531009292
1493,159276.23345742273
1494,294402.0012082417
1495,285913.94464045117
1496,232507.22031638146
1497,182252.38250073092
1498,193231.0596708175
1499,160806.56834459904
1500,155060.74627053586
1501,181526.72797709712
1502,153039.34442962598
1503,287428.20165797655
1504,243257.39402633253
1505,228815.8372142092
1506,185828.5326318287
1507,262007.4433867591
1508,198631.88692874412
1509,156354.47967137286
1510,144248.40285543795
1511,173438.13495956588
1512,176339.85305824038
1513,139963.70614889747
1514,167780.4484367772
1515,196387.11874826846
1516,149036.34450284104
1517,162207.49783629552
1518,131070.00869300922
1519,214696.80213961555
1520,128288.92276785032
1521,133002.02663276313
1522,177699.86833141305
1523,113090.88542749395
1524,121890.84355882314
1525,122143.10398936366
1526,111396.57906243576
1527,109500.45946798041
1528,137458.72323498828
1529,157618.64196125118
1530,188363.96444314322
1531,111156.14916731833
1532,95247.85444562956
1533,148928.06747205573
1534,131570.78899457483
1535,140317.55755353085
1536,105653.40444762881
1537,62469.55900519904
1538,139533.79767506456
1539,196957.06712740677
1540,81836.45290711813
1541,131481.48353707697
1542,151063.60432657538
1543,184311.54783961273
1544,90490.2768022022
1545,116307.70320215134
1546,140210.02965560916
1547,136630.16717163014
1548,139128.0202058746
1549,126017.34557282763
1550,133166.57580980982
1551,108478.38452086685
1552,135657.18641153164
1553,133912.96228442274
1554,117099.31867559013
1555,163618.64250634954
1556,93134.18507654173
1557,109805.35841827694
1558,105696.00065107764
1559,54399.21677302057
1560,134237.29559915152
1561,119504.47558749482
1562,136136.4478991297
1563,121332.96105575559
1564,164184.40081570012
1565,142948.36192093184
1566,230175.2852498864
1567,81547.03151069491
1568,246972.37458444925
1569,132555.1965515478
1570,133247.11961230627
1571,118000.6973814442
1572,141683.7827190393
1573,214935.20967036003
1574,117188.67310450014
1575,216531.21571325458
1576,236896.1673700135
1577,177959.28645506024
1578,139862.14252562178
1579,141678.68650328935
1580,192043.6495654715
1581,153773.00442169062
1582,126910.66540383363
1583,312333.0650545789
1584,224809.75805481718
1585,141719.46342586627
1586,79318.9823477103
1587,113373.84871645931
1588,147606.64619708774
1589,100136.48806288726
1590,133065.41496131418
1591,92986.47863238424
1592,115256.8440557498
1593,127119.08705189826
1594,125073.5488322827
1595,104377.72199975411
1596,228182.47524619303
1597,198222.64681871282
1598,217785.75428456938
1599,159981.9863540243
1600,153737.51631160418
1601,74672.75743379761
1602,122427.50570612113
