Id,SalePrice
1461,125968.25713648218
1462,153245.2452345166
1463,180751.71709520652
1464,186533.9176386075
1465,193948.33305612035
1466,185366.0453111305
1467,172071.7338934388
1468,176602.67568207797
1469,178721.71506906342
1470,130079.36602051427
1471,201746.8546935158
1472,100497.15851337193
1473,106195.23767551684
1474,153170.8017800703
1475,126617.69632982688
1476,337689.2872695718
1477,252633.2898178353
1478,301642.16562974633
1479,301875.20104064286
1480,385262.2598245445
1481,301054.4840789371
1482,207340.44107316143
1483,185358.41635337303
1484,178537.10110959527
1485,179957.90960408686
1486,199635.28502631787
1487,299044.0204404357
1488,240055.4689872665
1489,198846.23984765413
1490,213773.0464763873
1491,198082.02720548597
1492,104090.70191333194
1493,181062.33513872177
1494,290089.1984514711
1495,280451.6016608758
1496,228319.80531115012
1497,184756.9183530514
1498,162518.2697648438
1499,161408.96063038433
1500,163839.5763610722
1501,171029.80639987224
1502,166891.83787193982
1503,258907.07384522745
1504,220733.79909677268
1505,218885.04766768828
1506,181789.9625740278
1507,237465.78908268083
1508,185770.17047618856
1509,157931.14921773743
1510,147116.64849184608
1511,149107.34881247146
1512,172644.4095358515
1513,149183.82285224381
1514,151152.03127831747
1515,184507.35287747052
1516,154717.62979217345
1517,149310.92844225347
1518,142615.9425078724
1519,217732.58790851678
1520,137837.70276671287
1521,140692.3753618196
1522,162337.6974290372
1523,120081.82392920056
1524,120829.14488640899
1525,127257.81136107359
1526,126452.26779341814
1527,112737.5154112995
1528,125458.21307556091
1529,141133.8722200809
1530,163766.3804672872
1531,135330.45808595492
1532,105483.12004082142
1533,139757.0563134925
1534,117617.75413260162
1535,149366.56363606997
1536,120362.66602470123
1537,98647.51918096073
1538,146099.23292641834
1539,181862.01392228328
1540,126513.11905842241
1541,137994.6290320338
1542,138355.53536171516
1543,172366.0609255798
1544,89204.79691878987
1545,106478.973423951
1546,123705.04460878878
1547,134387.51208358307
1548,124478.23137242666
1549,113306.38857495462
1550,140041.61061720824
1551,122302.93497959926
1552,145855.62074528474
1553,133685.4599057619
1554,114643.09647489151
1555,164993.69807461413
1556,101369.36792202436
1557,119818.95948801286
1558,103058.54292661684
1559,117070.21545305554
1560,143219.16374239748
1561,141611.89557205615
1562,127564.83234148976
1563,123337.18800217667
1564,160826.74332763423
1565,156222.09846635608
1566,205329.14212752867
1567,95080.00669293177
1568,211283.230820866
1569,155809.02178541716
1570,138761.49121793368
1571,127411.43571717432
1572,141812.1013062274
1573,225467.46576605263
1574,134523.7537305476
1575,204064.47345423838
1576,225627.3652848664
1577,193723.99944859755
1578,146699.96403039506
1579,142407.67901930443
1580,191819.7730343585
1581,138340.36703346658
1582,127426.15414890512
1583,304580.9341103461
1584,234241.0617517507
1585,146790.83456739335
1586,92829.40847228913
1587,111948.61767027943
1588,139877.94179275093
1589,108014.19438118702
1590,134519.18981974115
